time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-05-05 04:25:28.713 UTC,109,3157197,720,11280,80,0,3,0,0.0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,1,0,2,4,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799928338,3145728,0,0,0,0,2,55,2,2,2,0,0,3,3,0,0,0,0,0,0,0,38,1,0,0,2048,1,956,2,0,0,0,0,26,659,3,1161,33249816,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:26:21.501 UTC,573,3262901,3160,116600,0,0,61,0,0.0,0,0,0,0,0,0,0,11,11,0,0,0,1,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,0,0,0,0,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799928338,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,34008808,2,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:26:21.623 UTC,109,3178525,2200,32608,80,0,38,4,0.10526316,0,0,0,0,0,0,0,4,4,2,0,2,1,6,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,130194,2,0,127211,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,23,0,0,0,3,0,0,0,3,0,0,0,0,23,1,2048,1,0,0,0,1,239466,48,0,0,0,0,0,0,27,696,3,1161,39966544,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:27:21.630 UTC,1453,6535765,3480,3387304,1280,0,17739,7,3.9461075E-4,0,0,0,0,0,0,0,76,17,0,0,61,1,24,0,294,30,0,0,0,0,0,0,0,0,0,0,0,0,0,130194,2,0,127211,0,0,0,0,0,0,90,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,44,0,0,0,2,0,0,0,3,0,0,0,0,44,1,0,0,0,0,0,7,150641,53,2929872,3,0,0,0,0,19,495,1,173,80723424,3,0,0,0,0,0,0,9286,0,1,0,1,0,0,0,63,0,78,0,0,0,0,0,0,0,103,0,0,7696,0,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:28:21.638 UTC,3479,24736047,4440,21585560,1280,0,215870,0,0.0,0,0,0,0,0,0,0,894,25,0,0,886,1,25,0,1302,0,0,0,0,0,0,0,0,0,0,0,192136,0,0,8590176218,3,20000055,8590061858,1,0,8,16,0,0,84,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,0,1,318,1,4,1,0,0,3,3,0,0,0,0,1,0,0,76,2,0,0,4096,2,19273995,20,0,0,0,0,43,1716,2,513,84285208,7,0,0,0,0,0,0,112787,5,0,0,1,0,2,0,257,0,257,0,0,0,0,0,0,0,450,0,0,104309,0,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:29:21.640 UTC,3257,43511065,5560,40360800,1280,0,272959,0,0.0,0,0,0,0,0,0,0,1945,33,0,0,1942,1,24,0,1607,0,0,0,0,0,0,0,0,0,0,0,268498,0,0,17180320903,4,20000048,17179996498,1,2,7,15,0,0,81,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,0,1,350,1,4,1,0,0,3,3,0,0,0,0,1,0,0,76,2,0,0,4096,2,20207984,21,0,0,0,0,23,1457,0,0,116738968,8,0,0,0,0,0,0,146364,3,0,0,0,0,3,0,331,0,331,0,0,0,0,0,0,0,520,0,0,133551,0,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:30:21.642 UTC,2987,62636483,6680,59486488,1280,0,289896,0,0.0,0,0,0,0,0,0,0,3062,42,0,0,3068,1,24,0,1363,0,0,0,0,0,0,0,0,0,0,0,285980,0,0,25769995554,5,20000085,25769931175,1,3,5,13,0,0,81,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,0,1,229,1,4,1,0,0,3,3,0,0,0,0,1,0,0,76,2,0,0,4096,2,19739952,21,0,0,0,0,15,801,1,542,196994944,6,0,0,0,0,0,0,153984,4,0,0,0,0,3,0,318,0,318,0,0,0,0,0,0,0,408,0,0,142259,0,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:31:21.643 UTC,4403,70045739,6840,66894328,1280,0,110756,0,0.0,0,0,0,0,0,0,0,3488,45,0,0,3497,1,24,0,786,0,0,0,0,0,0,0,0,0,0,0,108942,0,0,25769995554,5,20000085,25769931175,0,0,0,0,0,0,81,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,0,0,56,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7711082,8,0,0,0,0,6,923,0,0,200087744,5,0,0,0,0,0,0,60433,0,0,0,1,0,1,0,188,0,188,0,0,0,0,0,0,0,238,0,0,54161,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:31:52.109 UTC,8827,74456771,7160,71302216,0,0,67237,0,0.0,0,0,0,0,0,0,0,3749,47,0,0,3760,1,24,0,239,0,0,0,0,0,0,0,0,0,0,0,66603,0,0,25769995554,5,20000085,25769931175,0,0,0,0,0,0,81,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799981565,3145728,0,0,0,0,0,137,0,2,0,0,0,3,2,0,0,0,0,1,0,0,38,1,0,0,2048,1,4833088,6,0,0,0,0,3,407,0,0,199998120,5,0,0,0,0,0,0,34690,0,0,0,0,0,0,0,49,0,49,0,0,0,0,0,0,0,74,0,0,33145,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:32:47.734 UTC,872,3168256,4600,21656,0,0,40,3,0.075,0,0,0,0,0,0,0,3,3,7,0,3,1,4,0,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,30069616750,6,0,30069604303,0,0,0,0,0,0,81,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800367022,3145728,0,0,0,22,0,0,0,5,0,0,0,3,0,0,0,0,22,0,18432,9,0,0,0,0,4984832,622,0,0,0,0,0,0,136,6495,7,2389,211163504,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
