time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:Copy.count,Jvm:Copy.time,Jvm:MarkSweepCompact.count,Jvm:MarkSweepCompact.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2015-05-05 04:25:28.359 UTC,109,3157197,720,11280,80,0,3,0,0.0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,1,0,2,4,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799927981,3145728,0,0,0,0,2,25,2,2,2,0,0,3,3,0,0,0,0,0,0,0,38,1,0,0,2048,1,956,2,0,0,0,0,26,774,3,862,33668208,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:26:28.361 UTC,573,3264181,3160,116600,1280,0,61,0,0.0,0,0,0,0,0,0,0,11,11,0,0,0,1,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,0,0,0,0,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799927981,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40716808,2,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:26:50.660 UTC,573,3262901,3160,116600,0,0,0,0,0.0,0,0,0,0,0,0,0,11,11,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,0,0,0,0,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430799927981,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,71,30908544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:26:50.872 UTC,109,3178525,2200,32608,80,0,38,4,0.10526316,0,0,0,0,0,0,0,4,4,2,0,2,1,6,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,130194,2,0,127211,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,23,0,0,0,3,0,0,0,3,0,0,0,0,23,1,2048,1,0,0,0,1,239466,48,0,0,0,0,0,0,27,787,4,933,36921288,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:27:50.878 UTC,4601,48381241,5560,45229632,1280,0,260975,7,2.6822492E-5,0,0,0,0,0,0,0,938,25,0,0,923,2,27,0,1511,30,0,0,0,0,0,0,0,0,0,0,201324,0,0,17180627028,4,20525613,17180522595,2,5,17,34,0,0,92,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,44,2,946,2,10,2,0,0,3,6,0,0,0,44,1,0,0,152,4,0,7,158833,57,44971592,50,0,0,0,0,97,4113,4,1177,216354968,4,0,0,0,0,0,0,130226,6,0,0,1,0,2,0,340,0,350,0,0,0,0,0,0,0,524,0,0,117102,0,24291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:28:50.880 UTC,3495,106365167,8600,103214608,1336,0,558699,0,0.0,0,0,0,0,0,0,0,3037,42,0,0,3036,2,24,0,1355,0,0,0,0,0,0,0,0,0,0,0,534923,0,0,42950591430,7,20096622,42950423110,3,15,34,59,0,0,90,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,0,3,934,3,12,3,0,0,3,9,0,0,0,0,1,0,0,228,6,0,0,12288,6,58698853,61,0,0,0,0,33,2503,1,343,323562736,7,0,0,0,0,0,0,274214,2,0,0,2,0,2,0,276,0,276,0,0,0,0,0,0,0,500,0,0,266753,0,21638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:29:50.901 UTC,4319,184607775,12760,181456392,1336,0,846459,0,0.0,0,0,0,0,0,0,0,6225,67,0,0,6244,1,23,0,2577,0,0,0,0,0,0,0,0,0,0,0,813170,0,0,77310796450,11,20000014,77310645139,4,22,27,60,0,0,89,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,0,4,1243,4,16,4,0,0,3,12,0,0,0,0,1,0,0,304,8,0,0,16384,8,78708250,83,0,0,0,0,35,2075,3,2361,433446568,7,0,0,0,0,0,0,423435,4,0,0,1,0,4,0,411,0,411,0,0,0,0,0,0,0,1114,0,0,404993,0,30349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:30:51.025 UTC,3657,204844281,13880,201693616,1280,0,257758,0,0.0,0,0,0,0,0,0,0,7208,75,0,0,7234,1,24,0,711,0,0,0,0,0,0,0,0,0,0,0,251096,0,0,85900794388,12,20000092,85900579823,1,11,9,17,0,0,89,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,0,1,1263,1,4,1,0,0,3,3,0,0,0,0,1,0,0,76,2,0,0,4096,2,21013470,22,0,0,0,0,3,125,23,31792,508801112,6,0,0,0,0,0,0,130737,3,0,0,0,0,2,0,212,0,212,0,0,0,0,0,0,0,227,0,0,125091,0,5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:31:53.152 UTC,14705,219105625,14360,215943912,1280,0,200312,0,0.0,0,0,0,0,0,0,0,7981,81,0,0,8013,1,23,0,377,0,0,0,0,0,0,0,0,0,0,0,197584,0,0,85900794388,12,20000092,85900579823,0,0,0,0,0,0,88,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800010752,3145728,0,0,0,0,0,50,0,2,0,0,0,3,1,0,0,0,0,1,0,0,38,1,0,0,2048,1,13782236,14,0,0,0,0,0,0,31,36001,504040952,5,0,0,0,0,0,0,101838,1,0,0,1,0,1,0,158,0,158,0,0,0,0,0,0,0,89,0,0,98407,0,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-05 04:32:50.580 UTC,2398,5575358,12800,2427152,80,8,242538,964,0.0039746347,26,0,0,0,0,0,5,964,20,120283,3,959,951,21,0,122263,32,0,0,0,0,0,0,0,0,0,0,120115,11,0,90204043608,13,219678146,90203991362,1,5,7,15,0,0,88,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430800357565,3145728,0,0,0,1025,1,24,1,15,1,0,0,3,2,0,0,0,1025,1,2546688,86,52365,1,0,15,160731685,2102,0,0,0,0,0,0,195,9603,70,76693,501143472,3,0,0,0,0,0,0,122294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
